Gene Species Taxon Signature
0 G015661865 G015661865 0.07632884316085993
0 G003978105 G003978105 0.07632884316085993
0 G003633715 G003633715 0.07632884316085993
0 G000020785 G000020785 0.006239089696008667
0 G002341805 G002341805 0.006239089696008667
0 G900182585 G900182585 0.07632884316085993
0 G000185805 G000185805 0.07632884316085993
0 G015490195 G015490195 0.07632884316085993
0 G015488335 G015488335 0.07632884316085993
0 G003978805 G003978805 0.07632884316085993
0 G000213785 G000213785 0.006239089696008667
0 G002878215 G002878215 0.005825626462509539
0 G013154375 G013154375 0.005825626462509539
0 G004339575 G004339575 0.07632884316085993
0 G000421485 G000421485 0.07632884316085993
0 G001968985 G001968985 0.07632884316085993
0 G900188395 G900188395 0.07632884316085993
0 G000191045 G000191045 0.07632884316085993
0 G013153295 G013153295 0.014606289937494485
0 G013153765 G013153765 0.014606289937494485
