Gene Species Taxon Signature
0 G017512085 G017512085 0.005909889678451415
0 G017515125 G017515125 0.005909889678451415
0 G016182485 G016182485 0.005270955072542848
0 G903825105 G903825105 0.005270955072542848
0 G016182285 G016182285 0.005270955072542848
0 G018971045 G018971045 0.0012473696204972726
0 G017652715 G017652715 0.001807953358075836
0 G017511965 G017511965 0.001807953358075836
0 G002371235 G002371235 0.001807953358075836
0 G017510425 G017510425 0.0010961380138156446
0 G017514675 G017514675 0.0010961380138156446
0 G017511205 G017511205 0.0010961380138156446
0 G017404795 G017404795 0.0010961380138156446
0 G017510985 G017510985 0.0010961380138156446
0 G001781715 G001781715 0.0012473696204972726
0 G017992115 G017992115 0.0012473696204972726
0 G001873665 G001873665 0.0012473696204972726
0 G002304845 G002304845 0.0012473696204972726
0 G017515205 G017515205 0.0007530305742464191
0 G017514905 G017514905 0.0007530305742464191
0 G001004905 G001004905 0.0012473696204972726
0 G001783465 G001783465 0.0012473696204972726
0 G900299275 G900299275 0.0012473696204972726
0 G009885205 G009885205 0.0012473696204972726
0 G002773355 G002773355 0.0012473696204972726
0 G002780135 G002780135 0.0012473696204972726
0 G002306345 G002306345 0.0012473696204972726
0 G003694545 G003694545 0.0012473696204972726
0 G015491145 G015491145 0.0010961380138156446
0 G001029715 G001029715 0.0010961380138156446
0 G002772695 G002772695 0.0010961380138156446
0 G018818185 G018818185 0.0010961380138156446
0 G903891335 G903891335 0.0010961380138156446
0 G002429325 G002429325 0.0010961380138156446
0 G002793115 G002793115 0.0010961380138156446
0 G001781915 G001781915 0.0010961380138156446
0 G017992725 G017992725 0.0010961380138156446
0 G016188545 G016188545 0.0010961380138156446
0 G009991965 G009991965 0.0010961380138156446
0 G003230945 G003230945 0.0010961380138156446
0 G018968865 G018968865 0.0010961380138156446
0 G016217905 G016217905 0.0010961380138156446
0 G019248165 G019248165 0.0010961380138156446
0 G903959355 G903959355 0.0010961380138156446
0 G903842795 G903842795 0.0010961380138156446
0 G001781625 G001781625 0.0010961380138156446
0 G001781095 G001781095 0.0010961380138156446
0 G012799795 G012799795 0.0010961380138156446
0 G016280905 G016280905 0.0007530305742464191
0 G017421685 G017421685 0.0007530305742464191
0 G017431745 G017431745 0.0007530305742464191
0 G017406775 G017406775 0.0007530305742464191
0 G016286785 G016286785 0.0007530305742464191
0 G002402535 G002402535 0.0010961380138156446
0 G001781205 G001781205 0.0010961380138156446
0 G001783515 G001783515 0.0010961380138156446
0 G002784625 G002784625 0.0010961380138156446
0 G018970465 G018970465 0.0010961380138156446
0 G002345725 G002345725 0.0010961380138156446
0 G000989305 G000989305 0.0010961380138156446
0 G017431585 G017431585 0.0010961380138156446
0 G017431625 G017431625 0.0010961380138156446
0 G012515515 G012515515 0.0010961380138156446
0 G003250375 G003250375 0.0010961380138156446
0 G002422765 G002422765 0.0010961380138156446
0 G016194455 G016194455 0.0010961380138156446
0 G015486535 G015486535 0.0010961380138156446
0 G017991615 G017991615 0.0010961380138156446
0 G002772705 G002772705 0.0010961380138156446
0 G002050095 G002050095 0.0010961380138156446
0 G002422165 G002422165 0.0010961380138156446
0 G018971265 G018971265 0.0010961380138156446
0 G002783105 G002783105 0.0010631875806310178
0 G018500015 G018500015 0.0010631875806310178
0 G017991635 G017991635 0.0010631875806310178
0 G018062705 G018062705 0.0010631875806310178
0 G009776965 G009776965 0.0010631875806310178
0 G002305355 G002305355 0.0010631875806310178
0 G018608435 G018608435 0.0010631875806310178
0 G903825325 G903825325 0.0010631875806310178
0 G003542615 G003542615 0.0010631875806310178
0 G002293705 G002293705 0.0010631875806310178
0 G018816485 G018816485 0.0010631875806310178
0 G002772645 G002772645 0.0010631875806310178
0 G002796045 G002796045 0.0010631875806310178
0 G007117575 G007117575 0.0010631875806310178
0 G001787405 G001787405 0.0010631875806310178
0 G009885085 G009885085 0.0010631875806310178
0 G014376695 G014376695 0.00104123233084612
0 G002788865 G002788865 0.00104123233084612
0 G002378195 G002378195 0.00104123233084612
0 G900299405 G900299405 0.00104123233084612
0 G018816385 G018816385 0.00104123233084612
0 G001002135 G001002135 0.00104123233084612
0 G001189195 G001189195 0.00104123233084612
0 G015489555 G015489555 0.00104123233084612
0 G003229135 G003229135 0.00104123233084612
0 G001189215 G001189215 0.00104123233084612
0 G001004665 G001004665 0.00104123233084612
0 G903994795 G903994795 0.00104123233084612
0 G018823385 G018823385 0.00104123233084612
0 G015485595 G015485595 0.00104123233084612
0 G900299155 G900299155 0.00104123233084612
0 G000990445 G000990445 0.00104123233084612
0 G001567515 G001567515 0.0004005473266600608
