Gene Species Taxon Signature
0 G017450275 G017450275 0.016134519926004228
0 G017454105 G017454105 0.016134519926004228
0 G000934755 G000934755 0.006059707644148148
0 G014804915 G014804915 0.016134519926004228
0 G017454005 G017454005 0.016134519926004228
0 G014804865 G014804865 0.016134519926004228
0 G017455745 G017455745 0.013489845232341976
0 G017528345 G017528345 0.013489845232341976
0 G003553695 G003553695 0.005496797896413456
0 G002159665 G002159665 0.006059707644148148
0 G017613715 G017613715 0.006059707644148148
0 G013374015 G013374015 0.006059707644148148
0 G007127015 G007127015 0.005496797896413456
0 G902783285 G902783285 0.005496797896413456
0 G910587035 G910587035 0.005496797896413456
0 G019113165 G019113165 0.003946035193525978
0 G003554505 G003554505 0.005496797896413456
0 G009773975 G009773975 0.003173679532368468
0 G002369295 G002369295 0.003173679532368468
0 G002355955 G002355955 0.003173679532368468
0 G900319575 G900319575 0.003173679532368468
0 G910577155 G910577155 0.0006579686659148148
0 G007125075 G007125075 0.005496797896413456
0 G003557865 G003557865 0.005496797896413456
0 G012727515 G012727515 0.005496797896413456
0 G003563255 G003563255 0.005496797896413456
0 G003551155 G003551155 0.005496797896413456
0 G007121655 G007121655 0.005496797896413456
0 G000174435 G000174435 0.005496797896413456
0 G900104045 G900104045 0.005496797896413456
0 G001507915 G001507915 0.005496797896413456
0 G003566455 G003566455 0.005496797896413456
0 G003558575 G003558575 0.005496797896413456
0 G002841885 G002841885 0.002594695470679934
0 G018902545 G018902545 0.002594695470679934
