Gene Species Taxon Signature
0 G002682985 G002682985 0.07270820542289318
0 G001730065 G001730065 0.07270820542289318
0 G002325765 G002325765 0.07270820542289318
0 G000147015 G000147015 0.025528970752637593
0 G004296535 G004296535 0.025528970752637593
0 G017656055 G017656055 0.025528970752637593
0 G015134695 G015134695 0.022815030674748764
0 G015134335 G015134335 0.022815030674748764
0 G015134415 G015134415 0.022815030674748764
0 G004296475 G004296475 0.022815030674748764
0 G902596985 G902596985 0.0021472526389747586
0 G015134435 G015134435 0.022815030674748764
0 G004296515 G004296515 0.022815030674748764
0 G015134075 G015134075 0.022815030674748764
0 G002688505 G002688505 0.022815030674748764
0 G015134355 G015134355 0.022815030674748764
0 G015134395 G015134395 0.022815030674748764
0 G015140255 G015140255 0.022815030674748764
0 G015134315 G015134315 0.022815030674748764
0 G015139955 G015139955 0.022815030674748764
0 G015134375 G015134375 0.022815030674748764
0 G002073895 G002073895 0.009107986751469255
0 G002073915 G002073915 0.0028626280658589328
0 G009845835 G009845835 0.0028626280658589328
0 G900698975 G900698975 0.0028626280658589328
0 G900698845 G900698845 0.0028626280658589328
0 G902524655 G902524655 0.0021472526389747586
0 G902560505 G902560505 0.0021472526389747586
0 G900128725 G900128725 0.0028626280658589328
0 G900128595 G900128595 0.0028626280658589328
0 G009837185 G009837185 0.0028626280658589328
0 G012267385 G012267385 0.0028626280658589328
0 G011525295 G011525295 0.0028626280658589328
0 G009840305 G009840305 0.0028626280658589328
0 G900698865 G900698865 0.0028626280658589328
0 G009841615 G009841615 0.0028626280658589328
0 G900698905 G900698905 0.0028626280658589328
0 G900698945 G900698945 0.0028626280658589328
0 G009842245 G009842245 0.0028626280658589328
0 G900560745 G900560745 0.0028626280658589328
0 G012571345 G012571345 0.0028626280658589328
0 G012571605 G012571605 0.0028626280658589328
0 G002238665 G002238665 0.0028626280658589328
0 G002075085 G002075085 0.0021472526389747586
0 G002074035 G002074035 0.0021472526389747586
0 G900698895 G900698895 0.0021472526389747586
0 G009841635 G009841635 0.0017926007926938653
0 G900698915 G900698915 0.0017926007926938653
0 G900699035 G900699035 0.0017926007926938653
0 G902541695 G902541695 0.0021472526389747586
0 G003331935 G003331935 0.0021472526389747586
0 G902524845 G902524845 0.0021472526389747586
0 G902580265 G902580265 0.0021472526389747586
0 G902531755 G902531755 0.0021472526389747586
0 G902556405 G902556405 0.0021472526389747586
0 G002703515 G002703515 0.0021472526389747586
0 G902581005 G902581005 0.0021472526389747586
0 G902530595 G902530595 0.0021472526389747586
0 G902584635 G902584635 0.0021472526389747586
0 G902540655 G902540655 0.0021472526389747586
0 G902537415 G902537415 0.0021472526389747586
0 G902596605 G902596605 0.0021472526389747586
0 G902537235 G902537235 0.0021472526389747586
0 G902537215 G902537215 0.0021472526389747586
0 G902576905 G902576905 0.0021472526389747586
0 G902574225 G902574225 0.0021472526389747586
0 G902611475 G902611475 0.0021472526389747586
0 G902619165 G902619165 0.0021472526389747586
0 G902578545 G902578545 0.0021472526389747586
0 G902625475 G902625475 0.0021472526389747586
0 G902573735 G902573735 0.0021472526389747586
0 G902567635 G902567635 0.0021472526389747586
0 G902586885 G902586885 0.0021472526389747586
0 G902562285 G902562285 0.0021472526389747586
0 G002239085 G002239085 0.0021472526389747586
0 G008189525 G008189525 0.0021472526389747586
